jahr,demographie_szenario,rentenalter_szenario,korridor,beitragssatz,regelaltersgrenze,entlastete_rentner_mio,zusatz_beitragsbasis_mrd_euro,referenzausgaben_adj_mrd_euro,beitragsbasis_adj_mrd_euro,bestandsschutz_zuschuss_mrd_euro,sonstige_einnahmen_mrd_euro,leistbares_budget_mrd_euro,budgetsaldo_vs_referenz_mrd_euro,rentenwert_budgetfaktor,notiz
2057,moderat,daenemarknah,ziel_20_prozent,0.200000,71.133,4.864,41.744,823.789,3541.686,8.712,7.039,724.088,-99.700,0.878973,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,moderat,daenemarknah,stabil_22_prozent,0.220000,71.133,4.864,41.744,823.789,3541.686,8.712,7.039,794.922,-28.867,0.964959,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2057,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.133,4.864,41.744,823.789,3541.686,8.712,7.039,865.756,41.967,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1097.969,3577.120,7.533,7.215,730.172,-367.797,0.665020,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1097.969,3577.120,7.533,7.215,801.714,-296.255,0.730179,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1097.969,3577.120,7.533,7.215,873.257,-224.713,0.795338,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.300,3.884,38.216,894.244,3615.335,7.533,7.215,737.815,-156.430,0.825071,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.300,3.884,38.216,894.244,3615.335,7.533,7.215,810.122,-84.123,0.905929,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.300,3.884,38.216,894.244,3615.335,7.533,7.215,882.428,-11.816,0.986786,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,daenemarknah,ziel_20_prozent,0.200000,71.200,4.943,43.106,838.683,3620.226,7.533,7.215,738.793,-99.890,0.880897,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,daenemarknah,stabil_22_prozent,0.220000,71.200,4.943,43.106,838.683,3620.226,7.533,7.215,811.198,-27.486,0.967228,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2058,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.200,4.943,43.106,838.683,3620.226,7.533,7.215,883.602,44.919,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1123.306,3655.944,6.524,7.395,745.108,-378.199,0.663317,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1123.306,3655.944,6.524,7.395,818.227,-305.080,0.728409,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1123.306,3655.944,6.524,7.395,891.346,-231.961,0.793502,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.400,4.002,39.805,908.564,3695.749,6.524,7.395,753.069,-155.496,0.828856,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.400,4.002,39.805,908.564,3695.749,6.524,7.395,826.984,-81.581,0.910209,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.400,4.002,39.805,908.564,3695.749,6.524,7.395,900.899,-7.666,0.991563,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,daenemarknah,ziel_20_prozent,0.200000,71.267,5.022,44.511,853.826,3700.455,6.524,7.395,754.010,-99.816,0.883095,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,daenemarknah,stabil_22_prozent,0.220000,71.267,5.022,44.511,853.826,3700.455,6.524,7.395,828.019,-25.807,0.969775,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2059,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.267,5.022,44.511,853.826,3700.455,6.524,7.395,902.028,48.202,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1149.228,3736.448,5.670,7.580,760.539,-388.689,0.661783,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1149.228,3736.448,5.670,7.580,835.268,-313.960,0.726808,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1149.228,3736.448,5.670,7.580,909.997,-239.231,0.791833,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.500,4.120,41.451,923.069,3777.899,5.670,7.580,768.830,-154.240,0.832906,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.500,4.120,41.451,923.069,3777.899,5.670,7.580,844.388,-78.682,0.914761,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.500,4.120,41.451,923.069,3777.899,5.670,7.580,919.946,-3.124,0.996616,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,daenemarknah,ziel_20_prozent,0.200000,71.333,5.101,45.959,869.222,3782.407,5.670,7.580,769.731,-99.490,0.885541,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,daenemarknah,stabil_22_prozent,0.220000,71.333,5.101,45.959,869.222,3782.407,5.670,7.580,845.379,-23.842,0.972571,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2060,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.333,5.101,45.959,869.222,3782.407,5.670,7.580,921.028,51.806,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1175.748,3818.666,4.954,7.770,776.457,-399.292,0.660394,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1175.748,3818.666,4.954,7.770,852.830,-322.918,0.725351,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1175.748,3818.666,4.954,7.770,929.203,-246.545,0.790308,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.600,4.238,43.156,937.759,3861.821,4.954,7.770,785.088,-152.672,0.837195,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.600,4.238,43.156,937.759,3861.821,4.954,7.770,862.324,-75.435,0.919558,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.600,4.238,43.156,937.759,3861.821,4.954,7.770,939.560,1.801,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,daenemarknah,ziel_20_prozent,0.200000,71.400,5.179,47.453,884.873,3866.119,4.954,7.770,785.947,-98.926,0.888203,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,daenemarknah,stabil_22_prozent,0.220000,71.400,5.179,47.453,884.873,3866.119,4.954,7.770,863.270,-21.603,0.975586,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2061,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.400,5.179,47.453,884.873,3866.119,4.954,7.770,940.592,55.719,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1202.880,3902.632,4.358,7.964,792.848,-410.033,0.659124,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1202.880,3902.632,4.358,7.964,870.900,-331.980,0.724013,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1202.880,3902.632,4.358,7.964,948.953,-253.927,0.788901,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.700,4.356,44.921,952.636,3947.553,4.358,7.964,801.832,-150.804,0.841698,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.700,4.356,44.921,952.636,3947.553,4.358,7.964,880.783,-71.853,0.924574,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.700,4.356,44.921,952.636,3947.553,4.358,7.964,959.734,7.098,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,daenemarknah,ziel_20_prozent,0.200000,71.467,5.258,48.993,900.784,3951.625,4.358,7.964,802.646,-98.137,0.891053,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,daenemarknah,stabil_22_prozent,0.220000,71.467,5.258,48.993,900.784,3951.625,4.358,7.964,881.679,-19.105,0.978791,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2062,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.467,5.258,48.993,900.784,3951.625,4.358,7.964,960.711,59.928,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1230.638,3988.382,3.863,8.163,809.702,-420.937,0.657953,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1230.638,3988.382,3.863,8.163,889.469,-341.169,0.722771,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1230.638,3988.382,3.863,8.163,969.237,-261.401,0.787589,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.800,4.474,46.749,967.700,4035.130,3.863,8.163,819.051,-148.649,0.846390,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.800,4.474,46.749,967.700,4035.130,3.863,8.163,899.754,-67.946,0.929786,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.800,4.474,46.749,967.700,4035.130,3.863,8.163,980.457,12.757,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,daenemarknah,ziel_20_prozent,0.200000,71.533,5.337,50.582,916.958,4038.963,3.863,8.163,819.818,-97.140,0.894063,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,daenemarknah,stabil_22_prozent,0.220000,71.533,5.337,50.582,916.958,4038.963,3.863,8.163,900.597,-16.360,0.982158,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2063,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.533,5.337,50.582,916.958,4038.963,3.863,8.163,981.377,64.419,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1259.037,4075.951,3.452,8.367,827.009,-432.028,0.656858,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1259.037,4075.951,3.452,8.367,908.528,-350.509,0.721605,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1259.037,4075.951,3.452,8.367,990.047,-268.990,0.786353,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,70.900,4.592,48.641,982.952,4124.592,3.452,8.367,836.737,-146.215,0.851249,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,70.900,4.592,48.641,982.952,4124.592,3.452,8.367,919.229,-63.723,0.935172,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,70.900,4.592,48.641,982.952,4124.592,3.452,8.367,1001.721,18.769,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,daenemarknah,ziel_20_prozent,0.200000,71.600,5.416,52.219,933.398,4128.170,3.452,8.367,837.453,-95.945,0.897208,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,daenemarknah,stabil_22_prozent,0.220000,71.600,5.416,52.219,933.398,4128.170,3.452,8.367,920.016,-13.382,0.985663,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2064,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.600,5.416,52.219,933.398,4128.170,3.452,8.367,1002.580,69.181,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1288.091,4165.377,3.109,8.576,844.761,-443.330,0.655824,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1288.091,4165.377,3.109,8.576,928.068,-360.023,0.720499,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1288.091,4165.377,3.109,8.576,1011.376,-276.715,0.785174,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,71.000,4.710,50.601,998.392,4215.978,3.109,8.576,854.881,-143.512,0.856257,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,71.000,4.710,50.601,998.392,4215.978,3.109,8.576,939.200,-59.192,0.940713,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,71.000,4.710,50.601,998.392,4215.978,3.109,8.576,1023.520,25.127,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,daenemarknah,ziel_20_prozent,0.200000,71.667,5.495,53.908,950.109,4219.285,3.109,8.576,855.542,-94.567,0.900467,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,daenemarknah,stabil_22_prozent,0.220000,71.667,5.495,53.908,950.109,4219.285,3.109,8.576,939.928,-10.181,0.989284,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2065,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.667,5.495,53.908,950.109,4219.285,3.109,8.576,1024.314,74.204,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1317.815,4256.697,2.821,8.790,862.951,-454.864,0.654835,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1317.815,4256.697,2.821,8.790,948.085,-369.730,0.719437,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1317.815,4256.697,2.821,8.790,1033.219,-284.596,0.784039,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,71.100,4.828,52.425,1014.022,4309.122,2.821,8.790,873.436,-140.586,0.861358,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,71.100,4.828,52.425,1014.022,4309.122,2.821,8.790,959.618,-54.404,0.946349,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,71.100,4.828,52.425,1014.022,4309.122,2.821,8.790,1045.801,31.779,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,daenemarknah,ziel_20_prozent,0.200000,71.733,5.574,55.649,967.095,4312.346,2.821,8.790,874.081,-93.014,0.903821,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,daenemarknah,stabil_22_prozent,0.220000,71.733,5.574,55.649,967.095,4312.346,2.821,8.790,960.328,-6.767,0.993003,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2066,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.733,5.574,55.649,967.095,4312.346,2.821,8.790,1046.575,79.480,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1348.226,4349.948,2.576,9.010,881.576,-466.649,0.653879,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1348.226,4349.948,2.576,9.010,968.575,-379.650,0.718407,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,status_quo_67,obergrenze_24_prozent,0.240000,67.000,0.000,0.000,1348.226,4349.948,2.576,9.010,1055.574,-292.651,0.782936,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,lebenserwartung_gekoppelt_2zu1,ziel_20_prozent,0.200000,71.200,4.946,54.310,1029.841,4404.259,2.576,9.010,892.438,-137.403,0.866578,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,lebenserwartung_gekoppelt_2zu1,stabil_22_prozent,0.220000,71.200,4.946,54.310,1029.841,4404.259,2.576,9.010,980.524,-49.318,0.952111,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,lebenserwartung_gekoppelt_2zu1,obergrenze_24_prozent,0.240000,71.200,4.946,54.310,1029.841,4404.259,2.576,9.010,1068.609,38.767,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,daenemarknah,ziel_20_prozent,0.200000,71.800,5.653,57.444,984.358,4407.392,2.576,9.010,893.065,-91.293,0.907256,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,daenemarknah,stabil_22_prozent,0.220000,71.800,5.653,57.444,984.358,4407.392,2.576,9.010,981.213,-3.145,0.996805,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2067,moderat,daenemarknah,obergrenze_24_prozent,0.240000,71.800,5.653,57.444,984.358,4407.392,2.576,9.010,1069.361,85.003,1.000000,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2068,moderat,status_quo_67,ziel_20_prozent,0.200000,67.000,0.000,0.000,1379.338,4445.171,2.366,9.236,900.636,-478.702,0.652948,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
2068,moderat,status_quo_67,stabil_22_prozent,0.220000,67.000,0.000,0.000,1379.338,4445.171,2.366,9.236,989.539,-389.799,0.717402,"Formel: Rentenwertfaktor = min(1, (Beitragsbasis x Korridor + Bestandsschutz + sonstige Einnahmen) / Referenzausgaben)."
