jahr,demographie_szenario,rentenalter_szenario,regelaltersgrenze,alter,synthetische_kohorte_mio,nicht_in_rente_anteil,nicht_in_rente_mio,erwerbsquote,effektive_beitragszahler_mio,zusatz_beitragsbasis_mrd_euro
2053,alt,lebenserwartung_gekoppelt_2zu1,69.800,72,1.211,0.000,0.000,0.040,0.000,0.000
2053,alt,daenemarknah,70.867,67,1.211,1.000,1.211,0.200,0.206,15.008
2053,alt,daenemarknah,70.867,68,1.211,1.000,1.211,0.140,0.144,10.505
2053,alt,daenemarknah,70.867,69,1.211,1.000,1.211,0.100,0.103,7.504
2053,alt,daenemarknah,70.867,70,1.211,0.867,1.049,0.070,0.062,4.552
2053,alt,daenemarknah,70.867,71,1.211,0.000,0.000,0.050,0.000,0.000
2053,alt,daenemarknah,70.867,72,1.211,0.000,0.000,0.040,0.000,0.000
2054,alt,status_quo_67,67.000,67,1.212,0.000,0.000,0.200,0.000,0.000
2054,alt,status_quo_67,67.000,68,1.212,0.000,0.000,0.140,0.000,0.000
2054,alt,status_quo_67,67.000,69,1.212,0.000,0.000,0.100,0.000,0.000
2054,alt,status_quo_67,67.000,70,1.212,0.000,0.000,0.070,0.000,0.000
2054,alt,status_quo_67,67.000,71,1.212,0.000,0.000,0.050,0.000,0.000
2054,alt,status_quo_67,67.000,72,1.212,0.000,0.000,0.040,0.000,0.000
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,67,1.212,1.000,1.212,0.200,0.206,15.408
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,68,1.212,1.000,1.212,0.140,0.144,10.786
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,69,1.212,0.900,1.091,0.100,0.093,6.934
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,70,1.212,0.000,0.000,0.070,0.000,0.000
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,71,1.212,0.000,0.000,0.050,0.000,0.000
2054,alt,lebenserwartung_gekoppelt_2zu1,69.900,72,1.212,0.000,0.000,0.040,0.000,0.000
2054,alt,daenemarknah,70.933,67,1.212,1.000,1.212,0.200,0.206,15.408
2054,alt,daenemarknah,70.933,68,1.212,1.000,1.212,0.140,0.144,10.786
2054,alt,daenemarknah,70.933,69,1.212,1.000,1.212,0.100,0.103,7.704
2054,alt,daenemarknah,70.933,70,1.212,0.933,1.131,0.070,0.067,5.033
2054,alt,daenemarknah,70.933,71,1.212,0.000,0.000,0.050,0.000,0.000
2054,alt,daenemarknah,70.933,72,1.212,0.000,0.000,0.040,0.000,0.000
2055,alt,status_quo_67,67.000,67,1.213,0.000,0.000,0.200,0.000,0.000
2055,alt,status_quo_67,67.000,68,1.213,0.000,0.000,0.140,0.000,0.000
2055,alt,status_quo_67,67.000,69,1.213,0.000,0.000,0.100,0.000,0.000
2055,alt,status_quo_67,67.000,70,1.213,0.000,0.000,0.070,0.000,0.000
2055,alt,status_quo_67,67.000,71,1.213,0.000,0.000,0.050,0.000,0.000
2055,alt,status_quo_67,67.000,72,1.213,0.000,0.000,0.040,0.000,0.000
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,67,1.213,1.000,1.213,0.200,0.206,15.819
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,68,1.213,1.000,1.213,0.140,0.144,11.073
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,69,1.213,1.000,1.213,0.100,0.103,7.910
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,70,1.213,0.000,0.000,0.070,0.000,0.000
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,71,1.213,0.000,0.000,0.050,0.000,0.000
2055,alt,lebenserwartung_gekoppelt_2zu1,70.000,72,1.213,0.000,0.000,0.040,0.000,0.000
2055,alt,daenemarknah,71.000,67,1.213,1.000,1.213,0.200,0.206,15.819
2055,alt,daenemarknah,71.000,68,1.213,1.000,1.213,0.140,0.144,11.073
2055,alt,daenemarknah,71.000,69,1.213,1.000,1.213,0.100,0.103,7.910
2055,alt,daenemarknah,71.000,70,1.213,1.000,1.213,0.070,0.072,5.537
2055,alt,daenemarknah,71.000,71,1.213,0.000,0.000,0.050,0.000,0.000
2055,alt,daenemarknah,71.000,72,1.213,0.000,0.000,0.040,0.000,0.000
2056,alt,status_quo_67,67.000,67,1.213,0.000,0.000,0.200,0.000,0.000
2056,alt,status_quo_67,67.000,68,1.213,0.000,0.000,0.140,0.000,0.000
2056,alt,status_quo_67,67.000,69,1.213,0.000,0.000,0.100,0.000,0.000
2056,alt,status_quo_67,67.000,70,1.213,0.000,0.000,0.070,0.000,0.000
2056,alt,status_quo_67,67.000,71,1.213,0.000,0.000,0.050,0.000,0.000
2056,alt,status_quo_67,67.000,72,1.213,0.000,0.000,0.040,0.000,0.000
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,67,1.213,1.000,1.213,0.200,0.206,16.241
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,68,1.213,1.000,1.213,0.140,0.144,11.369
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,69,1.213,1.000,1.213,0.100,0.103,8.121
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,70,1.213,0.100,0.121,0.070,0.007,0.568
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,71,1.213,0.000,0.000,0.050,0.000,0.000
2056,alt,lebenserwartung_gekoppelt_2zu1,70.100,72,1.213,0.000,0.000,0.040,0.000,0.000
2056,alt,daenemarknah,71.067,67,1.213,1.000,1.213,0.200,0.206,16.241
2056,alt,daenemarknah,71.067,68,1.213,1.000,1.213,0.140,0.144,11.369
2056,alt,daenemarknah,71.067,69,1.213,1.000,1.213,0.100,0.103,8.121
2056,alt,daenemarknah,71.067,70,1.213,1.000,1.213,0.070,0.072,5.684
2056,alt,daenemarknah,71.067,71,1.213,0.067,0.081,0.050,0.003,0.271
2056,alt,daenemarknah,71.067,72,1.213,0.000,0.000,0.040,0.000,0.000
2057,alt,status_quo_67,67.000,67,1.214,0.000,0.000,0.200,0.000,0.000
2057,alt,status_quo_67,67.000,68,1.214,0.000,0.000,0.140,0.000,0.000
2057,alt,status_quo_67,67.000,69,1.214,0.000,0.000,0.100,0.000,0.000
2057,alt,status_quo_67,67.000,70,1.214,0.000,0.000,0.070,0.000,0.000
2057,alt,status_quo_67,67.000,71,1.214,0.000,0.000,0.050,0.000,0.000
2057,alt,status_quo_67,67.000,72,1.214,0.000,0.000,0.040,0.000,0.000
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,67,1.214,1.000,1.214,0.200,0.206,16.674
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,68,1.214,1.000,1.214,0.140,0.145,11.672
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,69,1.214,1.000,1.214,0.100,0.103,8.337
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,70,1.214,0.200,0.243,0.070,0.014,1.167
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,71,1.214,0.000,0.000,0.050,0.000,0.000
2057,alt,lebenserwartung_gekoppelt_2zu1,70.200,72,1.214,0.000,0.000,0.040,0.000,0.000
2057,alt,daenemarknah,71.133,67,1.214,1.000,1.214,0.200,0.206,16.674
2057,alt,daenemarknah,71.133,68,1.214,1.000,1.214,0.140,0.145,11.672
2057,alt,daenemarknah,71.133,69,1.214,1.000,1.214,0.100,0.103,8.337
2057,alt,daenemarknah,71.133,70,1.214,1.000,1.214,0.070,0.072,5.836
2057,alt,daenemarknah,71.133,71,1.214,0.133,0.162,0.050,0.007,0.556
2057,alt,daenemarknah,71.133,72,1.214,0.000,0.000,0.040,0.000,0.000
2058,alt,status_quo_67,67.000,67,1.215,0.000,0.000,0.200,0.000,0.000
2058,alt,status_quo_67,67.000,68,1.215,0.000,0.000,0.140,0.000,0.000
2058,alt,status_quo_67,67.000,69,1.215,0.000,0.000,0.100,0.000,0.000
2058,alt,status_quo_67,67.000,70,1.215,0.000,0.000,0.070,0.000,0.000
2058,alt,status_quo_67,67.000,71,1.215,0.000,0.000,0.050,0.000,0.000
2058,alt,status_quo_67,67.000,72,1.215,0.000,0.000,0.040,0.000,0.000
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,67,1.215,1.000,1.215,0.200,0.207,17.119
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,68,1.215,1.000,1.215,0.140,0.145,11.983
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,69,1.215,1.000,1.215,0.100,0.103,8.560
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,70,1.215,0.300,0.365,0.070,0.022,1.797
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,71,1.215,0.000,0.000,0.050,0.000,0.000
2058,alt,lebenserwartung_gekoppelt_2zu1,70.300,72,1.215,0.000,0.000,0.040,0.000,0.000
2058,alt,daenemarknah,71.200,67,1.215,1.000,1.215,0.200,0.207,17.119
2058,alt,daenemarknah,71.200,68,1.215,1.000,1.215,0.140,0.145,11.983
2058,alt,daenemarknah,71.200,69,1.215,1.000,1.215,0.100,0.103,8.560
2058,alt,daenemarknah,71.200,70,1.215,1.000,1.215,0.070,0.072,5.992
2058,alt,daenemarknah,71.200,71,1.215,0.200,0.243,0.050,0.010,0.856
2058,alt,daenemarknah,71.200,72,1.215,0.000,0.000,0.040,0.000,0.000
2059,alt,status_quo_67,67.000,67,1.216,0.000,0.000,0.200,0.000,0.000
2059,alt,status_quo_67,67.000,68,1.216,0.000,0.000,0.140,0.000,0.000
2059,alt,status_quo_67,67.000,69,1.216,0.000,0.000,0.100,0.000,0.000
2059,alt,status_quo_67,67.000,70,1.216,0.000,0.000,0.070,0.000,0.000
2059,alt,status_quo_67,67.000,71,1.216,0.000,0.000,0.050,0.000,0.000
2059,alt,status_quo_67,67.000,72,1.216,0.000,0.000,0.040,0.000,0.000
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,67,1.216,1.000,1.216,0.200,0.207,17.576
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,68,1.216,1.000,1.216,0.140,0.145,12.303
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,69,1.216,1.000,1.216,0.100,0.103,8.788
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,70,1.216,0.400,0.486,0.070,0.029,2.461
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,71,1.216,0.000,0.000,0.050,0.000,0.000
2059,alt,lebenserwartung_gekoppelt_2zu1,70.400,72,1.216,0.000,0.000,0.040,0.000,0.000
2059,alt,daenemarknah,71.267,67,1.216,1.000,1.216,0.200,0.207,17.576
2059,alt,daenemarknah,71.267,68,1.216,1.000,1.216,0.140,0.145,12.303
2059,alt,daenemarknah,71.267,69,1.216,1.000,1.216,0.100,0.103,8.788
2059,alt,daenemarknah,71.267,70,1.216,1.000,1.216,0.070,0.072,6.151
2059,alt,daenemarknah,71.267,71,1.216,0.267,0.324,0.050,0.014,1.172
2059,alt,daenemarknah,71.267,72,1.216,0.000,0.000,0.040,0.000,0.000
2060,alt,status_quo_67,67.000,67,1.217,0.000,0.000,0.200,0.000,0.000
2060,alt,status_quo_67,67.000,68,1.217,0.000,0.000,0.140,0.000,0.000
2060,alt,status_quo_67,67.000,69,1.217,0.000,0.000,0.100,0.000,0.000
2060,alt,status_quo_67,67.000,70,1.217,0.000,0.000,0.070,0.000,0.000
2060,alt,status_quo_67,67.000,71,1.217,0.000,0.000,0.050,0.000,0.000
2060,alt,status_quo_67,67.000,72,1.217,0.000,0.000,0.040,0.000,0.000
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,67,1.217,1.000,1.217,0.200,0.207,18.044
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,68,1.217,1.000,1.217,0.140,0.145,12.631
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,69,1.217,1.000,1.217,0.100,0.103,9.022
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,70,1.217,0.500,0.608,0.070,0.036,3.158
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,71,1.217,0.000,0.000,0.050,0.000,0.000
2060,alt,lebenserwartung_gekoppelt_2zu1,70.500,72,1.217,0.000,0.000,0.040,0.000,0.000
2060,alt,daenemarknah,71.333,67,1.217,1.000,1.217,0.200,0.207,18.044
2060,alt,daenemarknah,71.333,68,1.217,1.000,1.217,0.140,0.145,12.631
2060,alt,daenemarknah,71.333,69,1.217,1.000,1.217,0.100,0.103,9.022
2060,alt,daenemarknah,71.333,70,1.217,1.000,1.217,0.070,0.072,6.316
2060,alt,daenemarknah,71.333,71,1.217,0.333,0.406,0.050,0.017,1.504
2060,alt,daenemarknah,71.333,72,1.217,0.000,0.000,0.040,0.000,0.000
2061,alt,status_quo_67,67.000,67,1.218,0.000,0.000,0.200,0.000,0.000
2061,alt,status_quo_67,67.000,68,1.218,0.000,0.000,0.140,0.000,0.000
2061,alt,status_quo_67,67.000,69,1.218,0.000,0.000,0.100,0.000,0.000
2061,alt,status_quo_67,67.000,70,1.218,0.000,0.000,0.070,0.000,0.000
2061,alt,status_quo_67,67.000,71,1.218,0.000,0.000,0.050,0.000,0.000
2061,alt,status_quo_67,67.000,72,1.218,0.000,0.000,0.040,0.000,0.000
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,67,1.218,1.000,1.218,0.200,0.207,18.526
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,68,1.218,1.000,1.218,0.140,0.145,12.968
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,69,1.218,1.000,1.218,0.100,0.104,9.263
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,70,1.218,0.600,0.731,0.070,0.043,3.890
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,71,1.218,0.000,0.000,0.050,0.000,0.000
2061,alt,lebenserwartung_gekoppelt_2zu1,70.600,72,1.218,0.000,0.000,0.040,0.000,0.000
2061,alt,daenemarknah,71.400,67,1.218,1.000,1.218,0.200,0.207,18.526
2061,alt,daenemarknah,71.400,68,1.218,1.000,1.218,0.140,0.145,12.968
2061,alt,daenemarknah,71.400,69,1.218,1.000,1.218,0.100,0.104,9.263
2061,alt,daenemarknah,71.400,70,1.218,1.000,1.218,0.070,0.072,6.484
2061,alt,daenemarknah,71.400,71,1.218,0.400,0.487,0.050,0.021,1.853
2061,alt,daenemarknah,71.400,72,1.218,0.000,0.000,0.040,0.000,0.000
2062,alt,status_quo_67,67.000,67,1.219,0.000,0.000,0.200,0.000,0.000
2062,alt,status_quo_67,67.000,68,1.219,0.000,0.000,0.140,0.000,0.000
2062,alt,status_quo_67,67.000,69,1.219,0.000,0.000,0.100,0.000,0.000
2062,alt,status_quo_67,67.000,70,1.219,0.000,0.000,0.070,0.000,0.000
2062,alt,status_quo_67,67.000,71,1.219,0.000,0.000,0.050,0.000,0.000
2062,alt,status_quo_67,67.000,72,1.219,0.000,0.000,0.040,0.000,0.000
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,67,1.219,1.000,1.219,0.200,0.207,19.020
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,68,1.219,1.000,1.219,0.140,0.145,13.314
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,69,1.219,1.000,1.219,0.100,0.104,9.510
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,70,1.219,0.700,0.853,0.070,0.051,4.660
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,71,1.219,0.000,0.000,0.050,0.000,0.000
2062,alt,lebenserwartung_gekoppelt_2zu1,70.700,72,1.219,0.000,0.000,0.040,0.000,0.000
2062,alt,daenemarknah,71.467,67,1.219,1.000,1.219,0.200,0.207,19.020
2062,alt,daenemarknah,71.467,68,1.219,1.000,1.219,0.140,0.145,13.314
2062,alt,daenemarknah,71.467,69,1.219,1.000,1.219,0.100,0.104,9.510
2062,alt,daenemarknah,71.467,70,1.219,1.000,1.219,0.070,0.073,6.657
2062,alt,daenemarknah,71.467,71,1.219,0.467,0.569,0.050,0.024,2.219
2062,alt,daenemarknah,71.467,72,1.219,0.000,0.000,0.040,0.000,0.000
2063,alt,status_quo_67,67.000,67,1.220,0.000,0.000,0.200,0.000,0.000
2063,alt,status_quo_67,67.000,68,1.220,0.000,0.000,0.140,0.000,0.000
2063,alt,status_quo_67,67.000,69,1.220,0.000,0.000,0.100,0.000,0.000
2063,alt,status_quo_67,67.000,70,1.220,0.000,0.000,0.070,0.000,0.000
2063,alt,status_quo_67,67.000,71,1.220,0.000,0.000,0.050,0.000,0.000
2063,alt,status_quo_67,67.000,72,1.220,0.000,0.000,0.040,0.000,0.000
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,67,1.220,1.000,1.220,0.200,0.207,19.527
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,68,1.220,1.000,1.220,0.140,0.145,13.669
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,69,1.220,1.000,1.220,0.100,0.104,9.763
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,70,1.220,0.800,0.976,0.070,0.058,5.468
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,71,1.220,0.000,0.000,0.050,0.000,0.000
2063,alt,lebenserwartung_gekoppelt_2zu1,70.800,72,1.220,0.000,0.000,0.040,0.000,0.000
2063,alt,daenemarknah,71.533,67,1.220,1.000,1.220,0.200,0.207,19.527
2063,alt,daenemarknah,71.533,68,1.220,1.000,1.220,0.140,0.145,13.669
2063,alt,daenemarknah,71.533,69,1.220,1.000,1.220,0.100,0.104,9.763
2063,alt,daenemarknah,71.533,70,1.220,1.000,1.220,0.070,0.073,6.834
2063,alt,daenemarknah,71.533,71,1.220,0.533,0.650,0.050,0.028,2.604
2063,alt,daenemarknah,71.533,72,1.220,0.000,0.000,0.040,0.000,0.000
2064,alt,status_quo_67,67.000,67,1.220,0.000,0.000,0.200,0.000,0.000
2064,alt,status_quo_67,67.000,68,1.220,0.000,0.000,0.140,0.000,0.000
2064,alt,status_quo_67,67.000,69,1.220,0.000,0.000,0.100,0.000,0.000
2064,alt,status_quo_67,67.000,70,1.220,0.000,0.000,0.070,0.000,0.000
2064,alt,status_quo_67,67.000,71,1.220,0.000,0.000,0.050,0.000,0.000
2064,alt,status_quo_67,67.000,72,1.220,0.000,0.000,0.040,0.000,0.000
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,67,1.220,1.000,1.220,0.200,0.207,20.048
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,68,1.220,1.000,1.220,0.140,0.145,14.033
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,69,1.220,1.000,1.220,0.100,0.104,10.024
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,70,1.220,0.900,1.098,0.070,0.065,6.315
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,71,1.220,0.000,0.000,0.050,0.000,0.000
2064,alt,lebenserwartung_gekoppelt_2zu1,70.900,72,1.220,0.000,0.000,0.040,0.000,0.000
2064,alt,daenemarknah,71.600,67,1.220,1.000,1.220,0.200,0.207,20.048
2064,alt,daenemarknah,71.600,68,1.220,1.000,1.220,0.140,0.145,14.033
2064,alt,daenemarknah,71.600,69,1.220,1.000,1.220,0.100,0.104,10.024
2064,alt,daenemarknah,71.600,70,1.220,1.000,1.220,0.070,0.073,7.017
2064,alt,daenemarknah,71.600,71,1.220,0.600,0.732,0.050,0.031,3.007
2064,alt,daenemarknah,71.600,72,1.220,0.000,0.000,0.040,0.000,0.000
2065,alt,status_quo_67,67.000,67,1.221,0.000,0.000,0.200,0.000,0.000
2065,alt,status_quo_67,67.000,68,1.221,0.000,0.000,0.140,0.000,0.000
2065,alt,status_quo_67,67.000,69,1.221,0.000,0.000,0.100,0.000,0.000
2065,alt,status_quo_67,67.000,70,1.221,0.000,0.000,0.070,0.000,0.000
2065,alt,status_quo_67,67.000,71,1.221,0.000,0.000,0.050,0.000,0.000
2065,alt,status_quo_67,67.000,72,1.221,0.000,0.000,0.040,0.000,0.000
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,67,1.221,1.000,1.221,0.200,0.208,20.582
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,68,1.221,1.000,1.221,0.140,0.145,14.407
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,69,1.221,1.000,1.221,0.100,0.104,10.291
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,70,1.221,1.000,1.221,0.070,0.073,7.204
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,71,1.221,0.000,0.000,0.050,0.000,0.000
2065,alt,lebenserwartung_gekoppelt_2zu1,71.000,72,1.221,0.000,0.000,0.040,0.000,0.000
2065,alt,daenemarknah,71.667,67,1.221,1.000,1.221,0.200,0.208,20.582
2065,alt,daenemarknah,71.667,68,1.221,1.000,1.221,0.140,0.145,14.407
2065,alt,daenemarknah,71.667,69,1.221,1.000,1.221,0.100,0.104,10.291
2065,alt,daenemarknah,71.667,70,1.221,1.000,1.221,0.070,0.073,7.204
2065,alt,daenemarknah,71.667,71,1.221,0.667,0.814,0.050,0.035,3.430
2065,alt,daenemarknah,71.667,72,1.221,0.000,0.000,0.040,0.000,0.000
2066,alt,status_quo_67,67.000,67,1.222,0.000,0.000,0.200,0.000,0.000
2066,alt,status_quo_67,67.000,68,1.222,0.000,0.000,0.140,0.000,0.000
2066,alt,status_quo_67,67.000,69,1.222,0.000,0.000,0.100,0.000,0.000
2066,alt,status_quo_67,67.000,70,1.222,0.000,0.000,0.070,0.000,0.000
2066,alt,status_quo_67,67.000,71,1.222,0.000,0.000,0.050,0.000,0.000
2066,alt,status_quo_67,67.000,72,1.222,0.000,0.000,0.040,0.000,0.000
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,67,1.222,1.000,1.222,0.200,0.208,21.131
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,68,1.222,1.000,1.222,0.140,0.145,14.792
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,69,1.222,1.000,1.222,0.100,0.104,10.565
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,70,1.222,1.000,1.222,0.070,0.073,7.396
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,71,1.222,0.100,0.122,0.050,0.005,0.528
2066,alt,lebenserwartung_gekoppelt_2zu1,71.100,72,1.222,0.000,0.000,0.040,0.000,0.000
2066,alt,daenemarknah,71.733,67,1.222,1.000,1.222,0.200,0.208,21.131
2066,alt,daenemarknah,71.733,68,1.222,1.000,1.222,0.140,0.145,14.792
2066,alt,daenemarknah,71.733,69,1.222,1.000,1.222,0.100,0.104,10.565
2066,alt,daenemarknah,71.733,70,1.222,1.000,1.222,0.070,0.073,7.396
2066,alt,daenemarknah,71.733,71,1.222,0.733,0.896,0.050,0.038,3.874
2066,alt,daenemarknah,71.733,72,1.222,0.000,0.000,0.040,0.000,0.000
2067,alt,status_quo_67,67.000,67,1.223,0.000,0.000,0.200,0.000,0.000
2067,alt,status_quo_67,67.000,68,1.223,0.000,0.000,0.140,0.000,0.000
2067,alt,status_quo_67,67.000,69,1.223,0.000,0.000,0.100,0.000,0.000
2067,alt,status_quo_67,67.000,70,1.223,0.000,0.000,0.070,0.000,0.000
2067,alt,status_quo_67,67.000,71,1.223,0.000,0.000,0.050,0.000,0.000
2067,alt,status_quo_67,67.000,72,1.223,0.000,0.000,0.040,0.000,0.000
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,67,1.223,1.000,1.223,0.200,0.208,21.694
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,68,1.223,1.000,1.223,0.140,0.146,15.186
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,69,1.223,1.000,1.223,0.100,0.104,10.847
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,70,1.223,1.000,1.223,0.070,0.073,7.593
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,71,1.223,0.200,0.245,0.050,0.010,1.085
2067,alt,lebenserwartung_gekoppelt_2zu1,71.200,72,1.223,0.000,0.000,0.040,0.000,0.000
2067,alt,daenemarknah,71.800,67,1.223,1.000,1.223,0.200,0.208,21.694
2067,alt,daenemarknah,71.800,68,1.223,1.000,1.223,0.140,0.146,15.186
2067,alt,daenemarknah,71.800,69,1.223,1.000,1.223,0.100,0.104,10.847
2067,alt,daenemarknah,71.800,70,1.223,1.000,1.223,0.070,0.073,7.593
2067,alt,daenemarknah,71.800,71,1.223,0.800,0.978,0.050,0.042,4.339
2067,alt,daenemarknah,71.800,72,1.223,0.000,0.000,0.040,0.000,0.000
2068,alt,status_quo_67,67.000,67,1.224,0.000,0.000,0.200,0.000,0.000
2068,alt,status_quo_67,67.000,68,1.224,0.000,0.000,0.140,0.000,0.000
2068,alt,status_quo_67,67.000,69,1.224,0.000,0.000,0.100,0.000,0.000
2068,alt,status_quo_67,67.000,70,1.224,0.000,0.000,0.070,0.000,0.000
2068,alt,status_quo_67,67.000,71,1.224,0.000,0.000,0.050,0.000,0.000
2068,alt,status_quo_67,67.000,72,1.224,0.000,0.000,0.040,0.000,0.000
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,67,1.224,1.000,1.224,0.200,0.208,22.273
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,68,1.224,1.000,1.224,0.140,0.146,15.591
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,69,1.224,1.000,1.224,0.100,0.104,11.136
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,70,1.224,1.000,1.224,0.070,0.073,7.795
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,71,1.224,0.300,0.367,0.050,0.016,1.670
2068,alt,lebenserwartung_gekoppelt_2zu1,71.300,72,1.224,0.000,0.000,0.040,0.000,0.000
2068,alt,daenemarknah,71.867,67,1.224,1.000,1.224,0.200,0.208,22.273
2068,alt,daenemarknah,71.867,68,1.224,1.000,1.224,0.140,0.146,15.591
2068,alt,daenemarknah,71.867,69,1.224,1.000,1.224,0.100,0.104,11.136
2068,alt,daenemarknah,71.867,70,1.224,1.000,1.224,0.070,0.073,7.795
2068,alt,daenemarknah,71.867,71,1.224,0.867,1.061,0.050,0.045,4.826
2068,alt,daenemarknah,71.867,72,1.224,0.000,0.000,0.040,0.000,0.000
2069,alt,status_quo_67,67.000,67,1.225,0.000,0.000,0.200,0.000,0.000
2069,alt,status_quo_67,67.000,68,1.225,0.000,0.000,0.140,0.000,0.000
2069,alt,status_quo_67,67.000,69,1.225,0.000,0.000,0.100,0.000,0.000
2069,alt,status_quo_67,67.000,70,1.225,0.000,0.000,0.070,0.000,0.000
2069,alt,status_quo_67,67.000,71,1.225,0.000,0.000,0.050,0.000,0.000
2069,alt,status_quo_67,67.000,72,1.225,0.000,0.000,0.040,0.000,0.000
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,67,1.225,1.000,1.225,0.200,0.208,22.866
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,68,1.225,1.000,1.225,0.140,0.146,16.006
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,69,1.225,1.000,1.225,0.100,0.104,11.433
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,70,1.225,1.000,1.225,0.070,0.073,8.003
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,71,1.225,0.400,0.490,0.050,0.021,2.287
2069,alt,lebenserwartung_gekoppelt_2zu1,71.400,72,1.225,0.000,0.000,0.040,0.000,0.000
2069,alt,daenemarknah,71.933,67,1.225,1.000,1.225,0.200,0.208,22.866
2069,alt,daenemarknah,71.933,68,1.225,1.000,1.225,0.140,0.146,16.006
2069,alt,daenemarknah,71.933,69,1.225,1.000,1.225,0.100,0.104,11.433
2069,alt,daenemarknah,71.933,70,1.225,1.000,1.225,0.070,0.073,8.003
